trend_window,trend_threshold,rebalance,state_confirm,matrix_name,sizing_mode,cost_bps,fold_count,train_return_mean,train_sharpe_mean,train_sortino_mean,train_max_drawdown_worst,train_benchmark_return_mean,val_return_mean,val_sharpe_mean,val_sortino_mean,val_max_drawdown_worst,val_benchmark_return_mean,val_benchmark_max_drawdown_worst,val_pass_dd,test_return_mean,test_sharpe_mean,test_sortino_mean,test_max_drawdown_worst,test_benchmark_return_mean,test_benchmark_max_drawdown_worst
63,0.15,daily,1,default,matrix,5.0,4,0.10303526735455878,1.3385295207514902,1.7005118816416345,-0.11164493417364352,0.11514297641029506,0.10579972401476184,1.3024505737667051,1.6064161505172687,-0.11164493417364374,0.11389231246527207,-0.3392496000265325,True,-0.03696599996590666,-0.04134282828607738,1.1598854001842214,-0.11164493417364374,0.002469970476757996,-0.3392496000265325
84,0.35,daily,1,aggressive,matrix,5.0,4,0.11657766277581308,1.325212334423224,1.7456680491513394,-0.1252193167702459,0.11514297641029506,0.11149523752923901,1.2091284270251157,1.5942883966963017,-0.125219316770246,0.11389231246527207,-0.3392496000265325,True,-0.035019125371634346,0.09071172380009007,1.2748923979935374,-0.125219316770246,0.002469970476757996,-0.3392496000265325
63,0.35,daily,1,default,matrix,5.0,4,0.10248213565421938,1.359675630701374,1.7541163189041542,-0.10731519324621153,0.11514297641029506,0.10126028716882686,1.2720331556737883,1.5789361844256353,-0.10731519324621153,0.11389231246527207,-0.3392496000265325,True,-0.03941883467149436,-0.04977469564472381,1.1618436577867004,-0.10731519324621153,0.002469970476757996,-0.3392496000265325
63,0.25,daily,1,default,matrix,5.0,4,0.0988758239450357,1.3002296512524758,1.6525585960291886,-0.1113159180327018,0.11514297641029506,0.1019279628085867,1.2746933435578245,1.5758153017120815,-0.11131591803270202,0.11389231246527207,-0.3392496000265325,True,-0.039529348001284395,-0.05718199349499098,1.147031295181515,-0.11131591803270202,0.002469970476757996,-0.3392496000265325
63,0.5,daily,1,aggressive,matrix,5.0,4,0.11482337265053019,1.3106512148209766,1.737344446330547,-0.12337339192607144,0.11514297641029506,0.11271947209458866,1.2128563239296042,1.5753964463237167,-0.12337339192607133,0.11389231246527207,-0.3392496000265325,True,-0.040048323378959166,0.016890971740575855,1.139794260845537,-0.12337339192607133,0.002469970476757996,-0.3392496000265325
63,0.15,daily,1,aggressive,matrix,5.0,4,0.1145495649955883,1.2823669065212655,1.661304849911958,-0.12774458209565753,0.11514297641029506,0.11718895526128906,1.231762244916211,1.5683241568883641,-0.12774458209565753,0.11389231246527207,-0.3392496000265325,True,-0.03671900291823085,0.03125008148461228,1.1359448421161313,-0.12774458209565753,0.002469970476757996,-0.3392496000265325
84,0.15,daily,1,default,matrix,5.0,4,0.10878117124857772,1.420753294770201,1.8220799214241836,-0.1073487281679536,0.11514297641029506,0.10118568271736542,1.2619319517839207,1.5581655509599546,-0.10734872816795371,0.11389231246527207,-0.3392496000265325,True,-0.034600278091405035,0.014030015814609165,1.238861049686368,-0.10734872816795371,0.002469970476757996,-0.3392496000265325
63,0.25,daily,1,aggressive,matrix,5.0,4,0.11039012158606516,1.2479701940378776,1.6179532438591824,-0.12742152871018764,0.11514297641029506,0.1133171940551139,1.2062798178753273,1.539562366113463,-0.12742152871018764,0.11389231246527207,-0.3392496000265325,True,-0.0392823509536086,0.01647679144537595,1.1232160799035016,-0.12742152871018764,0.002469970476757996,-0.3392496000265325
63,0.35,daily,1,aggressive,matrix,5.0,4,0.11399643329524886,1.297268032135091,1.7035893889701126,-0.12349330900975264,0.11514297641029506,0.11264951841535406,1.2012402597362415,1.5379417984982742,-0.12349330900975253,0.11389231246527207,-0.3392496000265325,True,-0.03917183762381855,0.020406895972415073,1.1324261160524007,-0.12349330900975253,0.002469970476757996,-0.3392496000265325
84,0.15,daily,1,aggressive,matrix,5.0,4,0.12029546888960724,1.3527553232078102,1.7709915818576165,-0.12352623617852077,0.11514297641029506,0.1125749139638926,1.1958411324622635,1.5258700024662053,-0.12352623617852065,0.11389231246527207,-0.3392496000265325,True,-0.03435328104372923,0.078104153394287,1.2068410119698443,-0.12352623617852065,0.002469970476757996,-0.3392496000265325
126,0.5,daily,1,default,matrix,5.0,4,0.09940489084693253,1.3262000869916735,1.7188277725447736,-0.07799037335147063,0.11514297641029506,0.09755331191273389,1.1889567047236853,1.5184172247460699,-0.07799037335147041,0.11389231246527207,-0.3392496000265325,True,-0.033241005386163924,0.014005077184529702,1.3007636305351866,-0.07799037335147041,0.002469970476757996,-0.3392496000265325
84,0.25,daily,1,default,matrix,5.0,4,0.10593272452592463,1.3969101122872603,1.7973560270690432,-0.10734872816795371,0.11514297641029506,0.09728406871840817,1.2242783538840354,1.512981586606018,-0.10734872816795382,0.11389231246527207,-0.3392496000265325,True,-0.038404148235568925,-0.026915666971919827,1.1878253791837752,-0.10734872816795382,0.002469970476757996,-0.3392496000265325
84,0.25,daily,1,aggressive,matrix,5.0,4,0.11744702216695413,1.33029594102159,1.7448438678457372,-0.12352623617852088,0.11514297641029506,0.10867329996493535,1.1622876472392192,1.4836942948313465,-0.12352623617852077,0.11389231246527207,-0.3392496000265325,True,-0.03815715118789312,0.04197492859402052,1.1597620748853057,-0.12352623617852077,0.002469970476757996,-0.3392496000265325
126,0.5,daily,1,aggressive,matrix,5.0,4,0.11091918848796203,1.2653491322542918,1.6676339177815094,-0.1154157571494191,0.11514297641029506,0.10894254315926111,1.1276644725909686,1.478914093504127,-0.1154157571494191,0.11389231246527207,-0.3392496000265325,True,-0.03299400833848812,0.07554814463531057,1.2557139431847666,-0.1154157571494191,0.002469970476757996,-0.3392496000265325
126,0.35,daily,1,default,matrix,5.0,4,0.10113539516956024,1.3469492132289325,1.7414512991817177,-0.0864562263863572,0.11514297641029506,0.09713060895084205,1.1771947445719617,1.4722700950591316,-0.08645622638635708,0.11389231246527207,-0.3392496000265325,True,-0.03528689391513459,-0.02281538451933507,1.220269166558654,-0.08645622638635708,0.002469970476757996,-0.3392496000265325
126,0.35,daily,1,aggressive,matrix,5.0,4,0.11264969281058973,1.285490069246444,1.6931147840633445,-0.12353797190781679,0.11514297641029506,0.10851984019736927,1.1208939816940586,1.4453218767881153,-0.12353797190781679,0.11389231246527207,-0.3392496000265325,True,-0.035039896867458786,0.04682199470392423,1.1901968138494352,-0.12353797190781679,0.002469970476757996,-0.3392496000265325
126,0.25,daily,1,default,matrix,5.0,4,0.0997958520215239,1.3280990314989207,1.7022759390451456,-0.0864562263863572,0.11514297641029506,0.09434709805967284,1.1317160808180327,1.4250143690402435,-0.08645622638635708,0.11389231246527207,-0.3392496000265325,True,-0.037632702060663895,-0.063440710716826,1.1774082658132956,-0.08645622638635708,0.002469970476757996,-0.3392496000265325
126,0.15,daily,1,default,matrix,5.0,4,0.10186694636097562,1.3445427392469274,1.7308488941862443,-0.0864562263863572,0.11514297641029506,0.0948696475316031,1.1253897966706288,1.4086666066755673,-0.08645622638635708,0.11389231246527207,-0.3392496000265325,True,-0.036554778821805384,-0.06161683253210248,1.1712345608641137,-0.08645622638635708,0.002469970476757996,-0.3392496000265325
126,0.25,daily,1,aggressive,matrix,5.0,4,0.1113101496625534,1.2713258094033648,1.663118565990497,-0.1235379719078169,0.11514297641029506,0.10573632930620006,1.0850197857577717,1.4077490982783938,-0.12353797190781679,0.11389231246527207,-0.3392496000265325,True,-0.0373857050129881,0.014655321261962229,1.1556005187164144,-0.12353797190781679,0.002469970476757996,-0.3392496000265325
126,0.15,daily,1,aggressive,matrix,5.0,4,0.11338124400200514,1.2871667848277661,1.6905517627059448,-0.1235379719078169,0.11514297641029506,0.10625887877813028,1.0808422246378075,1.3947631188501446,-0.12353797190781679,0.11389231246527207,-0.3392496000265325,True,-0.03630778177412958,0.01714953842999667,1.1514158755442168,-0.12353797190781679,0.002469970476757996,-0.3392496000265325
21,0.35,weekly,1,default,matrix,5.0,4,0.08447169797231248,1.0576436000885965,1.318253240611941,-0.10303376975440826,0.11514297641029506,0.08756135685057581,1.0213382035635377,1.3208110850611086,-0.10303376975440837,0.11389231246527207,-0.3392496000265325,True,-0.055001021539292455,0.2501031052194649,1.152694986672366,-0.09261532098901748,0.002469970476757996,-0.3392496000265325
21,0.35,weekly,1,aggressive,matrix,5.0,4,0.09598599561334198,1.035857723733128,1.3147206626922463,-0.1260941947331058,0.11514297641029506,0.098950588097103,0.9872923627070371,1.3041883930885945,-0.12609419473310568,0.11389231246527207,-0.3392496000265325,True,-0.054754024491616635,0.24498970945085263,1.1278077470738728,-0.12609419473310568,0.002469970476757996,-0.3392496000265325
21,0.15,weekly,1,default,matrix,5.0,4,0.08318272799228875,1.0266686631963602,1.2835608370762162,-0.1082137361700185,0.11514297641029506,0.08700244891017342,1.0016232509529408,1.2894464283887566,-0.0940630190382642,0.11389231246527207,-0.3392496000265325,True,-0.05633878247992179,0.21373210806687504,1.0895095233650876,-0.0940630190382642,0.002469970476757996,-0.3392496000265325
21,0.15,weekly,1,aggressive,matrix,5.0,4,0.09469702563331825,1.0108852833258424,1.286961350246174,-0.1272267807536156,0.11514297641029506,0.09839168015670063,0.9737900998513054,1.2830921582708452,-0.1272267807536157,0.11389231246527207,-0.3392496000265325,True,-0.05609178543224594,0.21630185603991958,1.076219984928986,-0.1272267807536157,0.002469970476757996,-0.3392496000265325
21,0.25,weekly,1,aggressive,matrix,5.0,4,0.09165716213484318,0.9795701563030752,1.2306867726094182,-0.12798387173685832,0.11514297641029506,0.0932930105195412,0.9193309873252098,1.1983235975037372,-0.12798387173685832,0.11389231246527207,-0.3392496000265325,True,-0.058054048515586903,0.20303015623096798,1.052472329318923,-0.1272267807536157,0.002469970476757996,-0.3392496000265325
21,0.25,weekly,1,default,matrix,5.0,4,0.08014286449381365,0.9911125424592988,1.221228027483928,-0.11032988028334201,0.11514297641029506,0.08190377927301397,0.9404052320732988,1.1976232845515158,-0.11032988028334167,0.11389231246527207,-0.3392496000265325,True,-0.05830104556326274,0.1992506684442099,1.063779506420563,-0.09406301903826397,0.002469970476757996,-0.3392496000265325
21,0.15,daily,2,aggressive,matrix,5.0,4,0.07909119465619219,0.8544637301187585,1.0581567015963351,-0.15183522215559597,0.11514297641029506,0.09202379552159498,0.9346967083040085,1.1895258857238857,-0.11966958493619995,0.11389231246527207,-0.3392496000265325,True,-0.18737495827702072,-0.574104420212503,0.915828490757928,-0.11966958493619995,0.002469970476757996,-0.3392496000265325
21,0.25,daily,2,aggressive,matrix,5.0,4,0.0834550784849038,0.9005425229894322,1.1137248987952317,-0.14254161230657247,0.11514297641029506,0.09184818325431793,0.9348427076500718,1.1833309103675094,-0.12312974395763188,0.11389231246527207,-0.3392496000265325,True,-0.07699872982677627,0.07994166513994505,0.9721564529014937,-0.12312974395763188,0.002469970476757996,-0.3392496000265325
21,0.15,daily,2,default,matrix,5.0,4,0.06757689701516267,0.8426673525469626,1.018804814983778,-0.1304319325697626,0.11514297641029506,0.08063456427506778,0.9519777897235565,1.1746011839463404,-0.09886378179318422,0.11389231246527207,-0.3392496000265325,True,-0.18762195532469655,-0.708468096897531,0.904370418682392,-0.09886378179318422,0.002469970476757996,-0.3392496000265325
21,0.25,daily,2,default,matrix,5.0,4,0.07194078084387429,0.8973117978531595,1.0836859193710247,-0.12090380010427038,0.11514297641029506,0.0804589520077907,0.9559724005136472,1.1745626133594635,-0.11268623356726615,0.11389231246527207,-0.3392496000265325,True,-0.07724572687445205,0.05610095436827611,0.9714215755306392,-0.10240571850423319,0.002469970476757996,-0.3392496000265325
21,0.35,daily,2,aggressive,matrix,5.0,4,0.08420384064877359,0.9188394633775909,1.1445563580917129,-0.1410245578220244,0.11514297641029506,0.08928293898330046,0.9054717678631906,1.1331895009336521,-0.12312974395763188,0.11389231246527207,-0.3392496000265325,True,-0.07928171162639751,0.0546826721313558,0.9277538907218069,-0.12312974395763188,0.002469970476757996,-0.3392496000265325
21,0.35,daily,2,default,matrix,5.0,4,0.07268954300774408,0.9194431726423566,1.119518307181075,-0.11934846301556556,0.11514297641029506,0.07789370773677326,0.9231518999798678,1.121208649085528,-0.11302034266351602,0.11389231246527207,-0.3392496000265325,True,-0.07952870867407327,0.027736635020759626,0.9238760573865876,-0.10240571850423308,0.002469970476757996,-0.3392496000265325
21,0.5,weekly,1,aggressive,matrix,5.0,4,0.0910992727217584,1.001802352491268,1.2728638601349895,-0.12609419473310568,0.11514297641029506,0.08432063639650791,0.8746490050911792,1.1131367610544922,-0.12609419473310568,0.11389231246527207,-0.3392496000265325,True,-0.036188371775305164,0.26327257975486074,0.9079728827640631,-0.12609419473310568,0.002469970476757996,-0.3392496000265325
21,0.5,weekly,1,default,matrix,5.0,4,0.07958497508072891,1.0195721722808575,1.2737693944029027,-0.10303376975440826,0.11514297641029506,0.0729314051499807,0.8902212640115196,1.1073335730497467,-0.10303376975440837,0.11389231246527207,-0.3392496000265325,True,-0.03643536882298097,0.2658012220674025,0.906483409062214,-0.09261532098901748,0.002469970476757996,-0.3392496000265325
21,0.5,daily,2,aggressive,matrix,5.0,4,0.08210153181819246,0.9168790279870949,1.1666807491940872,-0.1425276133974014,0.11514297641029506,0.08346966327322267,0.8564910122348246,1.064180582909871,-0.11360538735260117,0.11389231246527207,-0.3392496000265325,True,-0.08387808387266729,0.014835968974210467,0.8680103017689096,-0.1109533353579486,0.002469970476757996,-0.3392496000265325
21,0.5,daily,2,default,matrix,5.0,4,0.07058723417716296,0.9206392319152225,1.1506520952256314,-0.1251789757715126,0.11514297641029506,0.07208043202669547,0.8710387239688416,1.0535046247880129,-0.10377152348077179,0.11389231246527207,-0.3392496000265325,True,-0.08412508092034307,-0.014686868885519178,0.8652323793473435,-0.08994153163859553,0.002469970476757996,-0.3392496000265325
252,0.25,daily,2,aggressive,matrix,5.0,4,0.07974837397836955,0.8937760391386823,1.082966809273718,-0.13309605062200802,0.11514297641029506,0.08390630069339747,0.8533057527348094,1.0440046561570089,-0.13309605062200802,0.11389231246527207,-0.3392496000265325,True,-0.32554235646654767,-0.8501795429565613,0.8474925931097661,-0.13309605062200802,0.002469970476757996,-0.3392496000265325
42,0.35,weekly,1,aggressive,matrix,5.0,4,0.08419487543143334,0.9020699423198343,1.1049600218922375,-0.15918920174575812,0.11514297641029506,0.08320885374161932,0.8431552492272132,1.0430332864846248,-0.1591892017457579,0.11389231246527207,-0.3392496000265325,True,0.019874627893226436,0.367070249096285,0.812354009192632,-0.1591892017457579,0.002469970476757996,-0.3392496000265325
252,0.35,daily,2,aggressive,matrix,5.0,4,0.07955582622015174,0.9001566731459691,1.0948209299167273,-0.13781798141673873,0.11514297641029506,0.08142086529969922,0.8378522190419205,1.0226181585023941,-0.13781798141673862,0.11389231246527207,-0.3392496000265325,True,-0.3293263916625341,-0.8843718366047393,0.802612959897846,-0.13781798141673862,0.002469970476757996,-0.3392496000265325
42,0.35,weekly,1,default,matrix,5.0,4,0.07268057779040381,0.8988394399545532,1.0759162071752126,-0.12361580432154018,0.11514297641029506,0.07181962249509209,0.847424695658782,1.0191246103261102,-0.12361580432154029,0.11389231246527207,-0.3392496000265325,True,0.019627630845550637,0.3811011120792953,0.7927089422790508,-0.12361580432154029,0.002469970476757996,-0.3392496000265325
252,0.25,daily,2,default,matrix,5.0,4,0.06823407633734005,0.8854798014662271,1.0417712979329976,-0.09641869254825697,0.11514297641029506,0.07251706944687024,0.857808968467292,1.011380427833655,-0.09641869254825686,0.11389231246527207,-0.3392496000265325,True,-0.3257893535142235,-0.981649208892019,0.8256855107075124,-0.09641869254825686,0.002469970476757996,-0.3392496000265325
252,0.35,daily,2,default,matrix,5.0,4,0.06804152857912224,0.8935355384274075,1.0559375549781775,-0.10134040089237151,0.11514297641029506,0.070031634053172,0.8401203898902496,0.9887235972638493,-0.10134040089237129,0.11389231246527207,-0.3392496000265325,True,-0.3295733887102099,-1.0210142367466122,0.7770833768040497,-0.10134040089237129,0.002469970476757996,-0.3392496000265325
252,0.15,daily,2,aggressive,matrix,5.0,4,0.07492446026741754,0.8266778221651458,0.9859654326597841,-0.1330960506220079,0.11514297641029506,0.07976121600834005,0.7968185825215826,0.9636736602662648,-0.13309605062200802,0.11389231246527207,-0.3392496000265325,True,-0.3276001156221575,-0.8829932923331403,0.7955029846651122,-0.13309605062200802,0.002469970476757996,-0.3392496000265325
42,0.15,weekly,1,aggressive,matrix,5.0,4,0.0817598024041095,0.852303543489358,1.0289128337098727,-0.159189201745758,0.11514297641029506,0.07627448172769825,0.7683653018379658,0.9539966890447769,-0.1591892017457579,0.11389231246527207,-0.3392496000265325,True,0.015510161125844683,0.3349694972924659,0.783211400369718,-0.1591892017457579,0.002469970476757996,-0.3392496000265325
252,0.35,weekly,1,aggressive,matrix,5.0,4,0.07646917315062599,0.8385222329167374,0.9856454529096015,-0.19014309278431152,0.11514297641029506,0.07711204773407739,0.7810071510367791,0.9534466924054463,-0.1901430927843114,0.11389231246527207,-0.3392496000265325,True,-0.07690239060320178,0.0339182154699621,0.789131193909179,-0.1901430927843114,0.002469970476757996,-0.3392496000265325
