horizon_years,path,strategy,annual_return,annual_vol,sharpe,max_drawdown,terminal_equity,alpha_annual,beta
1,0,layered,0.07132681307299824,0.12163704161798335,0.586390561002044,-0.1096356586525783,1.0739321435870224,0.0773313431970512,0.6495180991896973
1,0,regime,0.02256767024499155,0.0679462103799261,0.33214023444137364,-0.06384409999656082,1.0228242465899586,0.024176107443644113,0.3257680299047294
1,0,benchmark,-0.014236053882437469,0.1812644448782131,-0.07853748644419652,-0.18255122036325022,0.9858647995803004,8.43665589899517e-06,0.996031746031746
1,1,layered,0.23766721885419959,0.09653441236000383,2.461994775167554,-0.04930187436397038,1.2682870605687588,0.07256590732390662,0.5504058358753828
1,1,regime,0.15807865307066227,0.07889401444598558,2.003683729123584,-0.053636570179649956,1.1712583141478299,0.030916846152554224,0.422259419982736
1,1,benchmark,0.29542317934259216,0.1615242560306802,1.82897099545519,-0.1291910512981611,1.343694862296772,0.0012246378036514776,0.9960317460317462
1,2,layered,0.0251435049774716,0.10772702512653706,0.23340016071118486,-0.14167049925836528,1.0254622689057111,0.049753096907092606,0.5553193965709479
1,2,regime,-0.08882025365663829,0.07129651715161951,-1.2457867116811991,-0.13510283008839463,0.9150100285006857,-0.07478268163421026,0.3390073987498875
1,2,benchmark,-0.050497355341641265,0.1825649117459057,-0.27659945637266603,-0.2108298995611384,0.9507564430949763,-0.0001345266103859879,0.9960317460317459
1,3,layered,0.04429753608099744,0.10200556912157349,0.43426585883955243,-0.08200539812166074,1.045293321102569,0.044473007945681875,0.5748218389494965
1,3,regime,0.043226052531957465,0.06746715187978858,0.6406977518330202,-0.06422818031760769,1.044173906329441,0.042527333148428346,0.340499803502
1,3,benchmark,-0.005614924192639439,0.1696442990462018,-0.03309821918100674,-0.1761974603445119,0.9944008100316054,3.462329938828143e-05,0.9960317460317459
1,4,layered,0.25829106994823986,0.10338566641899961,2.49832572439435,-0.05667337910773029,1.2947156165918017,0.11149305088313591,0.5738044233381893
1,4,regime,0.12889528683929077,0.07137262981781747,1.8059484030265245,-0.04312445529349418,1.1375709992740033,0.03500661507315217,0.363513836857061
1,4,benchmark,0.25119250238384294,0.16782929233682944,1.4967143034822878,-0.09825815038233121,1.2855575334029103,0.00105300096699923,0.996031746031746
1,5,layered,0.2003928315309478,0.1074091371284266,1.865696316797916,-0.055853103923053316,1.221882657929271,0.09689592373892496,0.5899864426653421
1,5,regime,0.11345175236145483,0.07168265815404058,1.5826945496029965,-0.03796205356133597,1.1201378435828138,0.049887405120720575,0.3569677248199465
1,5,benchmark,0.17031960156836543,0.1730750373516283,0.9840795309050561,-0.102905131776445,1.1856837371528666,0.0007353765878598635,0.996031746031746
1,6,layered,0.08719983236771926,0.11127478329670368,0.7836441445606698,-0.14243588071847157,1.0911146979675488,0.06302234445352571,0.608540291795367
1,6,regime,0.0783507391964217,0.07070501243003403,1.1081355692279027,-0.09072709319825556,1.0815019172691585,0.06351029212407924,0.34760436110302895
1,6,benchmark,0.03464474570183397,0.17494712012070243,0.1980298142543375,-0.2391471199198929,1.0352518657895804,0.00019800148717441968,0.996031746031746
1,7,layered,0.10351042938502493,0.09367261242443084,1.1050234076532308,-0.04155000525242858,1.1090573600909739,0.057778775179239364,0.5048515860212532
1,7,regime,0.08416854299025109,0.07345569153129439,1.1458409993239624,-0.05186144122672931,1.0878122214837354,0.05054829728479954,0.36583833536797006
