date,spx_adj_close,vix_close,log_return,sq_return,cond_vol,realized_vol,regime,realized_window
2025-02-27,5861.56982421875,21.1299991607666,-0.0159917426785246,0.0002557358338961,0.0077477750327311365,13.330767887309062,mid,10
2025-02-28,5954.5,19.6299991607666,0.0157297804206633,0.0002474259920822,0.008625738455715485,15.021708321986651,mid,10
2025-03-03,5849.72021484375,22.780000686645508,-0.0177534026483088,0.0003151833055929,0.009124143893471602,16.69732575958874,mid,10
2025-03-04,5778.14990234375,23.510000228881836,-0.0123102882315054,0.0001515431963427,0.010137641229674232,16.639706462559197,high,10
2025-03-05,5842.6298828125,21.93000030517578,0.0110974725287356,0.000123153896526,0.009675488435476552,18.343846401979068,high,10
2025-03-06,5738.52001953125,24.8700008392334,-0.0179796771074555,0.0003232687888883,0.010053753506872725,19.44474108084617,high,10
2025-03-07,5770.2001953125,23.3700008392334,0.0055054350454544,3.030981503971823e-05,0.01009043470071641,19.249691396096658,high,10
2025-03-10,5614.56005859375,27.86000061035156,-0.0273435417884281,0.0007476692775355,0.009706108983194014,22.523453312537452,high,10
2025-03-11,5572.06982421875,26.920000076293945,-0.0075966469185365,5.7709044404911286e-05,0.012927742393889543,22.51038373932498,high,10
2025-03-12,5599.2998046875,24.229999542236328,0.0048749679404907,2.376531242081289e-05,0.012123220814181553,23.03013851112352,high,10
2025-03-13,5521.52001953125,24.65999984741211,-0.0139883668064641,0.0001956744059121,0.011163669565813307,22.812000235737774,high,10
2025-03-14,5638.93994140625,21.770000457763672,0.0210429059531969,0.000442803890955,0.011496071467399751,24.332790820005457,high,10
2025-03-17,5675.1201171875,20.510000228881836,0.006395634974606,4.090414672840394e-05,0.01228498366218565,23.92894494214756,high,10
2025-03-18,5614.66015625,21.700000762939453,-0.0107106670743197,0.0001147183891769,0.01146386612051636,23.76817703712657,high,10
2025-03-19,5675.2900390625,19.899999618530273,0.0107406081729537,0.0001153606639249,0.011133454559971648,23.710060452479294,high,10
2025-03-20,5662.89013671875,19.799999237060547,-0.0021872835137829,4.784209169666841e-06,0.010958082889618869,22.17447689456942,high,10
2025-03-21,5667.56005859375,19.280000686645508,0.0008243136078323,6.794929240575376e-07,0.00999660157750176,21.89336743706139,high,10
2025-03-24,5767.56982421875,17.479999542236328,0.0174921171286391,0.000305974161642,0.009682198383723271,18.558616887706123,high,10
2025-03-25,5776.64990234375,17.149999618530273,0.0015730954906538,2.4746294227153843e-06,0.010417542759291206,17.686021137066067,high,10
2025-03-26,5712.2001953125,18.329999923706055,-0.011219640357598,0.0001258803297538,0.009909835698170026,19.147661133583167,high,10
2025-03-27,5693.31005859375,18.690000534057617,-0.0033124610071321,1.0972397923770682e-05,0.00972845466309557,17.31445466854465,high,10
2025-03-28,5580.93994140625,21.649999618530273,-0.0199346011268535,0.0003973883220867,0.009504349089872233,17.617187559750395,high,10
2025-03-31,5611.85009765625,22.280000686645508,0.0055232403576457,3.050618404832644e-05,0.010776592036753971,17.519345338661715,high,10
2025-04-01,5633.06982421875,21.770000457763672,0.003774104555212,1.4243865193672473e-05,0.0103359278599617,16.79327098777833,high,10
2025-04-02,5670.97021484375,21.510000228881836,0.0067056614294841,4.496589520687086e-05,0.009677442818718435,16.204543244000867,high,10
2025-04-03,5396.52001953125,30.020000457763672,-0.0496059118289966,0.0024607464883861,0.009332603831953673,29.753586790057263,high,10
2025-04-04,5074.080078125,45.310001373291016,-0.0616090618982309,0.00379567650798,0.015055635184771987,40.86909131509523,high,10
2025-04-07,5062.25,46.97999954223633,-0.0023341946059635,5.4484644585095115e-06,0.025331140115071617,38.10928929118712,high,10
2025-04-08,4982.77001953125,52.33000183105469,-0.0158250832770548,0.0002504332607257,0.02464024786149637,37.23148713222717,high,10
2025-04-09,5456.89990234375,33.619998931884766,0.0908948798330364,0.0082618791798621,0.02299460734751537,64.94378543973332,high,10
2025-04-10,5268.0498046875,40.720001220703125,-0.0352206070241116,0.0012404911591469,0.04271615825918124,66.72144855666038,high,10
2025-04-11,5363.35986328125,37.560001373291016,0.017930380835778,0.000321498556916,0.03619288899750384,67.49052071719174,high,10
2025-04-14,5405.97021484375,30.88999938964844,0.0079133193263429,6.26206227606735e-05,0.03408255658567949,67.59530321426439,high,10
2025-04-15,5396.6298828125,30.1200008392334,-0.0017292752253009,2.9903928048395095e-06,0.03185251223504242,67.48041910808448,high,10
2025-04-16,5275.7001953125,32.63999938964844,-0.0226632539649025,0.0005136230802776,0.03129312708737612,67.75069913448624,high,10
2025-04-17,5282.7001953125,29.649999618530273,0.0013259586237727,1.758166271957391e-06,0.029046754557043527,63.52223153040131,high,10
2025-04-21,5158.2001953125,33.81999969482422,-0.023849648334018,0.0005688057256563,0.02649558951954236,56.00628241400777,high,10
2025-04-22,5287.759765625,30.56999969482422,0.0248069521254506,0.0006153848737543,0.026762668831910617,57.11277356126736,high,10
2025-04-23,5375.85986328125,28.450000762939453,0.0165238643668794,0.000273038093615,0.026306992933874864,56.21337928531105,high,10
2025-04-24,5484.77001953125,26.469999313354492,0.0200566280825831,0.000402268330043,0.023499132258533787,33.46591492836494,high,10
2025-04-25,5525.2099609375,24.84000015258789,0.0073460847957005,5.396496182562224e-05,0.024785850654137742,26.923275635283034,high,10
2025-04-28,5528.75,25.149999618530273,0.0006405015390019,4.102422214638451e-07,0.020683925603554098,25.937129749914956,high,10
2025-04-29,5560.830078125,24.170000076293945,0.0057856415455563,3.347364809366824e-05,0.014217922656447776,25.846963252080297,high,10
2025-04-30,5569.06005859375,24.700000762939453,0.0014788972519335,2.1871370817765195e-06,0.012443141980856791,25.738653007373074,high,10
2025-05-01,5604.14013671875,24.600000381469727,0.0062793457164519,3.943018262672375e-05,0.011175143563707983,21.337127996684842,high,10
2025-05-02,5686.669921875,22.68000030517578,0.0146191911091127,0.0002137207486847,0.0103396462532878,21.557271217085987,high,10
2025-05-05,5650.3798828125,23.63999938964844,-0.0064020470293184,4.0986206165605153e-05,0.011351273484025377,15.375476082787278,high,10
2025-05-06,5606.91015625,24.760000228881836,-0.0077229852783917,5.964450161025643e-05,0.010519577583877105,14.737267220712008,high,10
2025-05-07,5631.27978515625,23.549999237060547,0.0043369381067101,1.8809032141434468e-05,0.010224290249947804,13.484822134496277,high,10
2025-05-08,5663.93994140625,22.479999542236328,0.0057830211474656,3.3443333592034826e-05,0.009208714456330692,10.486558522658095,mid,10
2025-05-09,5659.91015625,21.899999618530273,-0.0007117341348763,5.065654787482052e-07,0.008780746860492015,10.377206642330892,mid,10
2025-05-12,5844.18994140625,18.38999938964844,0.0320399766770208,0.001026560105464,0.008296184235874965,18.029114064711045,mid,10
2025-05-13,5886.5498046875,18.219999313354492,0.0072220590202459,5.215813649191629e-05,0.016305013455458844,18.048810469631547,high,10
2025-05-14,5892.580078125,18.6200008392334,0.001023891242276,1.0483532760096008e-06,0.015804125843628735,18.079969901784665,high,10
2025-05-15,5916.93017578125,17.829999923706055,0.0041238174387576,1.7005870268201928e-05,0.014683419343775539,18.091229782360134,high,10
2025-05-16,5958.3798828125,17.239999771118164,0.0069808493681001,4.873225790010481e-05,0.014085873086440038,17.398104368644095,high,10
2025-05-19,5963.60009765625,18.13999938964844,0.0008757295660482,7.66902272851098e-07,0.013447581115346243,16.459873137768316,high,10
2025-05-20,5940.4599609375,18.09000015258789,-0.0038877770695725,1.5114810542694343e-05,0.012863623554370908,15.699044443368033,high,10
2025-05-21,5844.60986328125,20.8700008392334,-0.0162667192677588,0.000264606155736,0.008877262754066952,19.23724373301196,mid,10
2025-05-22,5842.009765625,20.280000686645508,-0.0004449700224211,1.979983208534959e-07,0.012206770419425129,19.30401652526641,high,10
2025-05-23,5802.81982421875,22.290000915527344,-0.0067308995914731,4.530500931049327e-05,0.011996528131372272,19.864750507789502,high,10
2025-05-27,5921.5400390625,18.959999084472656,0.0202525808021843,0.000410167029149,0.010896403408180785,15.316263766943253,high,10
2025-05-28,5888.5498046875,19.309999465942383,-0.0055868025764447,3.1212363028169516e-05,0.012790178927225768,15.282691479475213,high,10
2025-05-29,5912.169921875,19.18000030517578,0.0040031708706317,1.6025377019474495e-05,0.011978578141669857,15.409380879589587,high,10
2025-05-30,5911.68994140625,18.56999969482422,-8.118845699520562e-05,6.591565549262352e-09,0.011555371019395482,15.263540787114174,high,10
2025-06-02,5935.93994140625,18.36000061035156,0.004093651490626,1.67579825267047e-05,0.010941952738090751,14.954805891628487,high,10
2025-06-03,5970.3701171875,17.690000534057617,0.0057835335353689,3.34492601547376e-05,0.010434125729116528,15.269573604638499,high,10
2025-06-04,5970.81005859375,17.610000610351562,7.368474471916267e-05,5.4294416043281724e-09,0.0096189435133901,15.107552583111438,high,10
2025-06-05,5939.2998046875,18.479999542236328,-0.0052913579786981,2.799846925873217e-05,0.007840439488661595,12.469283181420844,mid,10
2025-06-06,6000.35986328125,16.770000457763672,0.0102281962153767,0.0001046159978202,0.007901197979066488,13.112000889498946,mid,10
2025-06-09,6005.8798828125,17.15999984741211,0.0009195251863913,8.455265684080762e-07,0.008646078234064943,12.098722684945194,mid,10
2025-06-10,6038.81005859375,16.950000762939453,0.0054680125416468,2.9899161155607145e-05,0.008163499511653707,7.890538526557054,mid,10
2025-06-11,6022.240234375,17.260000228881836,-0.0027476603182873,7.549637224690915e-06,0.007946301187544485,7.231281662604728,mid,10
2025-06-12,6045.259765625,18.020000457763672,0.0038151330716763,1.4555240354598909e-05,0.007590464601322827,7.2190860057091095,mid,10
2025-06-13,5976.97021484375,20.81999969482422,-0.0113606685901028,0.0001290647908141,0.007549649550511523,9.937337014012888,low,10
2025-06-16,6033.10986328125,19.11000061035156,0.0093488231481891,8.740049425611636e-05,0.008855659442412027,10.701653880844354,mid,10
2025-06-17,5982.72021484375,21.600000381469727,-0.0083872597236431,7.034612567184631e-05,0.008972409622709666,11.49430645115489,mid,10
2025-06-18,5980.8701171875,20.13999938964844,-0.0003092880347205,9.565908842132362e-08,0.009058213871815967,11.497154256168457,mid,10
2025-06-20,5967.83984375,20.6200008392334,-0.0021810352155877,4.756914611633942e-06,0.008360196629095748,11.185384420421531,mid,10
2025-06-23,6025.169921875,19.829999923706055,0.0095606550712594,9.140612539159882e-05,0.007961916873004298,11.026367748126201,mid,10
2025-06-24,6092.18017578125,17.479999542236328,0.0110603286169586,0.0001223308691151,0.008494400054761049,12.262709669889956,mid,10
2025-06-25,6092.16015625,16.760000228881836,-3.286108349665331e-06,1.0798508085740208e-11,0.009289749518801554,12.063806228835952,mid,10
2025-06-26,6141.02001953125,16.59000015258789,0.0079881310325167,6.381023739265787e-05,0.008517438336440267,12.360143556120674,mid,10
2025-06-27,6173.06982421875,16.31999969482422,0.00520539925615,2.7096181415927995e-05,0.008579547946474322,12.43824211897377,mid,10
2025-06-30,6204.9501953125,16.729999542236328,0.0051511375061288,2.6534217607047677e-05,0.008267073145505828,9.950970747356271,mid,10
2025-07-01,6198.009765625,16.829999923706055,-0.0011191571098791,1.2525126365930367e-06,0.008016779153631784,9.683801966123488,mid,10
2025-07-02,6227.419921875,16.639999389648438,0.0047338743064907,2.240956594965351e-05,0.007585015487211739,7.464535530225613,mid,10
2025-07-03,6279.35009765625,16.3799991607666,0.0083043782106639,6.896269746575003e-05,0.007443631381362758,7.320391550868542,low,10
2025-07-07,6229.97998046875,17.790000915527344,-0.007893368104244,6.23052600290968e-05,0.00794266832577755,9.185141188174022,mid,10
2025-07-08,6225.52001953125,16.809999465942383,-0.0007161432504695,5.128611551931282e-07,0.008275689672855356,8.983275015380183,mid,10
2025-07-09,6263.259765625,15.9399995803833,0.0060438027767796,3.652755200460989e-05,0.007828465040775064,8.072118762716656,mid,10
2025-07-10,6280.4599609375,15.779999732971191,0.0027424410729257,7.520983038470365e-06,0.007769267824129298,7.924362021177213,mid,10
2025-07-11,6259.75,16.399999618530273,-0.0033029717732258,1.0909622534726665e-05,0.0074792255253304536,7.97879866442339,low,10
2025-07-14,6268.56005859375,17.200000762939453,0.0014064243309367,1.9780293986510097e-06,0.007315612155188995,7.765174513234217,low,10
2025-07-15,6243.759765625,17.3799991607666,-0.0039641450656725,1.5714446101696113e-05,0.007024003936085843,7.923233867131017,low,10
2025-07-16,6263.7001953125,17.15999984741211,0.0031885685253844,1.0166969241072144e-05,0.0071140357495087314,7.952985767245437,low,10
2025-07-17,6297.35986328125,16.520000457763672,0.005359380240011,2.8722956557020507e-05,0.006680689313697571,8.039743648272353,low,10
2025-07-18,6296.7900390625,16.40999984741211,-9.049030280841674e-05,8.188494902358955e-09,0.006593186917571626,6.9718963685155355,low,10
2025-07-21,6305.60009765625,16.649999618530273,0.0013981570056732,1.9548430125132055e-06,0.006388852903679255,5.277195487481789,low,10
2025-07-22,6309.6201171875,16.5,0.0006373284966667,4.061876126635084e-07,0.006191060620949468,5.182004378877472,low,10
2025-07-23,6358.91015625,15.369999885559082,0.0077815321457028,6.055224253460716e-05,0.006011592100942545,5.673600187507952,low,10
2025-07-24,6363.35009765625,15.390000343322754,0.0006979799969332,4.871760761189416e-07,0.0063662847896283304,5.642558957294018,low,10
2025-07-25,6388.64013671875,14.93000030517578,0.0039664510016805,1.5732733548732652e-05,0.005476833796856847,5.135334370508332,low,10
2025-07-28,6389.77001953125,15.029999732971191,0.0001768424712665,3.127325964366975e-08,0.00598881422095277,5.214174320936451,low,10
2025-07-29,6370.85986328125,15.979999542236328,-0.0029638301974668,8.784289439416263e-06,0.00586041051461531,4.913891004335856,low,10
2025-07-30,6362.89990234375,15.479999542236328,-0.0012502139385094,1.5630348920433637e-06,0.0052016146474682156,5.11808013890222,low,10
2025-07-31,6339.39013671875,16.719999313354492,-0.0037016620463745,1.3702301905569948e-05,0.005847704476352213,5.259584171134292,low,10
2025-08-01,6238.009765625,20.3799991607666,-0.0161213871855698,0.000259899124787,0.005890686484500515,9.96035962669482,low,10
2025-08-04,6329.93994140625,17.520000457763672,0.0146295644914144,0.0002140241572084,0.009315983873892675,12.674206644801622,mid,10
2025-08-05,6299.18994140625,17.850000381469727,-0.004869703780462,2.3714014909446057e-05,0.01083354174773845,12.942204525880227,high,10
2025-08-06,6345.06005859375,16.770000457763672,0.0072555222198526,5.264260268277488e-05,0.009399014013997616,12.854161889764844,high,10
2025-08-07,6340.0,16.56999969482422,-0.0007977981718278,6.364819229718865e-07,0.00939662587935663,12.846244449619373,high,10
2025-08-08,6389.4501953125,15.149999618530272,0.0077694548163894,6.03644281439176e-05,0.008663860119333197,13.337946935417996,mid,10
2025-08-11,6373.4501953125,16.25,-0.0025072683938851,6.286394798975206e-06,0.008527672374777239,13.396626272459253,mid,10
2025-08-12,6445.759765625,14.729999542236328,0.0112815590751707,0.0001272735751665,0.008212046866847619,14.45699163225369,mid,10
2025-08-13,6466.580078125,14.489999771118164,0.0032248733840464,1.0399808343130887e-05,0.0088221539176314,14.421826426320788,mid,10
2025-08-14,6468.5400390625,14.829999923706056,0.0003030448785544,9.183619841808243e-08,0.008228117627502432,14.145822178423773,mid,10
2025-08-15,6449.7998046875,15.09000015258789,-0.0029013399163647,8.41777331029119e-06,0.007869198665987356,10.481661700669793,mid,10
2025-08-18,6449.14990234375,14.989999771118164,-0.0001007682577357,1.0154241767107848e-08,0.0074243784720819175,8.450292047760668,low,10
2025-08-19,6411.3701171875,15.56999969482422,-0.0058753291122071,3.451949217674858e-05,0.007076971129684246,8.686504196366378,low,10
2025-08-20,6395.77978515625,15.6899995803833,-0.0024346306322649,5.9274263155628645e-06,0.007467321504290175,8.326147821971892,low,10
2025-08-21,6370.169921875,16.600000381469727,-0.0040122197289511,1.609790715338462e-05,0.0070567551529455205,8.648572749239367,low,10
2025-08-22,6466.91015625,14.220000267028809,0.0150722851587791,0.0002271737799075,0.006472658269597988,10.865986932365908,low,10
2025-08-25,6439.31982421875,14.789999961853027,-0.0042755125396463,1.828000747667292e-05,0.00938013395489426,11.069488150368226,high,10
2025-08-26,6465.93994140625,14.619999885559082,0.0041254737101163,1.7019533332861243e-05,0.00873992024244705,9.713339805700086,mid,10
2025-08-27,6481.39990234375,14.850000381469728,0.002388130453303,5.703167061993318e-06,0.007296148846260801,9.651983104117475,low,10
2025-08-28,6501.85986328125,14.43000030517578,0.0031517474414667,9.933511934792236e-06,0.0069769409808656336,9.76340333101241,low,10
2025-08-29,6460.259765625,15.359999656677246,-0.0064187404027925,4.120022835844148e-05,0.006706477285400437,10.255180908268754,low,10
2025-09-02,6415.5400390625,17.170000076293945,-0.0069463500610303,4.825177917037653e-05,0.007210623966206662,10.862110893949733,low,10
2025-09-03,6448.259765625,16.350000381469727,0.0050871123029413,2.5878711582736814e-05,0.00756612380620667,10.742850222693557,mid,10
2025-09-04,6502.080078125,15.300000190734863,0.0083118471028735,6.908680226154778e-05,0.007395686639683751,11.24309147339012,low,10
2025-09-05,6481.5,15.18000030517578,-0.0031701726699367,1.0049994757213838e-05,0.0075736155784057995,11.131781118591467,mid,10
2025-09-08,6495.14990234375,15.109999656677246,0.0021037644508885,4.425824864822476e-06,0.007325937680015956,8.331906582767905,low,10
2025-09-09,6512.60986328125,15.039999961853027,0.0026845470300734,7.2067927566761345e-06,0.006553744731719372,7.953958980495258,low,10
2025-09-10,6532.0400390625,15.350000381469728,0.0029790282293981,8.874609191550942e-06,0.006774042873471111,7.853322128151941,low,10
2025-09-11,6587.47021484375,14.710000038146973,0.0084500876230935,7.140398083795905e-05,0.006088827524824006,8.694208137175785,low,10
2025-09-12,6584.2900390625,14.760000228881836,-0.0004828778814283,2.331710483727117e-07,0.006434919264271754,8.706738096625632,low,10
2025-09-15,6615.27978515625,15.6899995803833,0.0046955777265597,2.204845018616373e-05,0.006675516706641677,7.6905678267594615,low,10
2025-09-16,6606.759765625,16.360000610351562,-0.0012887604333313,1.660903454520344e-06,0.006567743926240067,6.139252546482279,low,10
2025-09-17,6600.35009765625,15.720000267028809,-0.0009706390782443,9.421402202151122e-07,0.005840316202369607,6.296351397069702,low,10
2025-09-18,6631.9599609375,15.699999809265137,0.0047776878367082,2.282630106503008e-05,0.006229393392591924,5.563739591185838,low,10
2025-09-19,6664.35986328125,15.449999809265137,0.0048735239374811,2.3751235569202037e-05,0.006118214286035792,4.906206862221476,low,10
2025-09-22,6693.75,16.100000381469727,0.0044003507147622,1.9363086412909005e-05,0.006199920339377892,4.952521708161062,low,10
2025-09-23,6656.919921875,16.639999389648438,-0.0055173518287397,3.0441171202097545e-05,0.006133286114776001,6.556152443906004,low,10
2025-09-24,6637.97021484375,16.18000030517578,-0.0028506771652953,8.126360300736442e-06,0.006246792161332137,6.998357729719708,low,10
2025-09-25,6604.72021484375,16.739999771118164,-0.0050216487425263,2.52169560933163e-05,0.0061463935594552495,6.565001123363995,low,10
2025-09-26,6643.7001953125,15.289999961853027,0.0058844891304135,3.462721232595477e-05,0.00626138010016618,7.11771409450628,low,10
2025-09-29,6661.2099609375,16.1200008392334,0.0026320772599126,6.927830702149119e-06,0.006312592374415172,6.8809042678729035,low,10
2025-09-30,6688.4599609375,16.280000686645508,0.0040825036135079,1.6666835754305218e-05,0.006153642903050635,6.975636475322597,low,10
2025-10-01,6711.2001953125,16.290000915527344,0.0033941541712235,1.152028253803393e-05,0.006132778138720416,6.934251355053359,low,10
2025-10-02,6715.35009765625,16.6299991607666,0.0006181636213842,3.821262628028839e-07,0.005929697865588098,6.722689741530541,low,10
2025-10-03,6715.7900390625,16.649999618530273,6.55106568658717e-05,4.291646162997983e-09,0.005747895701592053,6.4235938368145655,low,10
2025-10-06,6740.27978515625,16.3700008392334,0.0036399592827626,1.3249303580169834e-05,0.005767362671025387,6.313625002858965,low,10
2025-10-07,6714.58984375,17.239999771118164,-0.003818687706853,1.4582375802470826e-05,0.005301831307347149,5.889113326394878,low,10
2025-10-08,6753.72021484375,16.299999237060547,0.0058107484941873,3.3764798062700245e-05,0.005719631859808878,5.964559671401121,low,10
2025-10-09,6735.10986328125,16.43000030517578,-0.0027593739802789,7.614144763040674e-06,0.00578438243747661,5.321071793441372,low,10
2025-10-10,6552.509765625,21.65999984741211,-0.0274859754398998,0.0007554788458827,0.005720238969577811,15.346170028621072,low,10
2025-10-13,6654.72021484375,19.030000686645508,0.015478263036934,0.0002395766266405,0.012167111759684877,17.49195511282818,high,10
2025-10-14,6644.31005859375,20.809999465942383,-0.0015655514969425,2.450951489579122e-06,0.012892549752313394,17.343198424093707,high,10
2025-10-15,6671.06005859375,20.63999938964844,0.0040179185034279,1.614366910018893e-05,0.011800026723666939,17.38682043584594,high,10
2025-10-16,6629.06982421875,25.309999465942383,-0.0063142802751419,3.9870135393047023e-05,0.010495638104645634,17.597829382665196,high,10
2025-10-17,6664.009765625,20.780000686645508,0.0052568739445263,2.7634723668639495e-05,0.010026683089019717,17.900416258834312,high,10
2025-10-20,6735.1298828125,18.229999542236328,0.0106157241361441,0.0001126935989347,0.009525380934925222,18.7064268489521,high,10
2025-10-21,6735.35009765625,17.8700008392334,3.269591641698797e-05,1.0690229503466631e-09,0.009463801642018748,18.590243739405377,high,10
2025-10-22,6699.39990234375,18.600000381469727,-0.005351834774743,2.8642135456148767e-05,0.008709295865293768,18.50955564588255,mid,10
2025-10-23,6738.43994140625,17.299999237060547,0.0058104798620133,3.376167622686309e-05,0.008461653554680523,18.75484255405296,mid,10
2025-10-24,6791.68994140625,16.3700008392334,0.0078713619752448,6.19583393453306e-05,0.008502285204109726,11.026135986803027,mid,10
2025-10-27,6875.16015625,15.789999961853027,0.0122151413273793,0.0001492096776478,0.00830249237480764,10.125518797434435,mid,10
2025-10-28,6890.89013671875,16.420000076293945,0.0022853305022299,5.222735504422484e-06,0.009167119718775384,9.790776974863638,mid,10
2025-10-29,6890.58984375,16.920000076293945,-4.357920473317536e-05,1.8991470851760134e-09,0.008417972602964192,9.958195496593826,mid,10
2025-10-30,6822.33984375,16.90999984741211,-0.0099541914245345,9.90859269162764e-05,0.007973511161113864,11.0442229810288,mid,10
2025-10-31,6840.2001953125,17.440000534057617,0.0026145009178832,6.835615049612465e-06,0.008477053583053708,10.96394346428578,mid,10
2025-11-03,6851.97021484375,17.170000076293945,0.0017192339969181,2.9557655361591648e-06,0.008034298361863378,10.013304367819247,mid,10
2025-11-04,6771.5498046875,19.0,-0.0118062503923267,0.0001393875483263,0.007648274885956596,12.114977618477457,mid,10
2025-11-05,6796.2900390625,18.010000228881836,0.0036468976756877,1.3299862656936484e-05,0.008516784426561366,11.726394519628885,mid,10
2025-11-06,6720.31982421875,19.5,-0.0112411345147227,0.000126363105178,0.008315894083121665,13.000258343263111,mid,10
2025-11-07,6728.7998046875,19.079999923706055,0.0012610463474931,1.5902378905257066e-06,0.009105004512616921,12.242686777932391,mid,10
2025-11-10,6832.43017578125,17.600000381469727,0.0152836267035018,0.0002335892452119,0.008406627628582205,13.222881875721573,mid,10
2025-11-11,6846.60986328125,17.280000686645508,0.0020731999523923,4.2981580425995086e-06,0.009967544832879175,13.210238515413494,high,10
2025-11-12,6850.919921875,17.510000228881836,0.0006293191259445,3.960425622796718e-07,0.009098432347120053,13.223123997336542,mid,10
2025-11-13,6737.490234375,20.0,-0.0166954516309277,0.0002787381051606,0.008354882409928497,14.889644636108745,mid,10
2025-11-14,6734.10986328125,19.829999923706055,-0.0005018514712717,2.5185489921764353e-07,0.009934294710032087,14.744560753533726,high,10
2025-11-17,6672.41015625,22.3799991607666,-0.0092044978943051,8.472278148626809e-05,0.00932284569797173,15.079572142129734,mid,10
2025-11-18,6617.31982421875,24.690000534057617,-0.0082907098441693,6.873586972020604e-05,0.009774679787106949,14.577135597489738,high,10
2025-11-19,6642.16015625,23.65999984741211,0.0037468077372653,1.4038568220031342e-05,0.009732768385528215,14.588637556669513,high,10
2025-11-20,6538.759765625,26.420000076293945,-0.0156897261163152,0.0002461675056049,0.00891968862109207,15.495312465320021,mid,10
2025-11-21,6602.990234375,23.43000030517578,0.009775103041592,9.555263947374252e-05,0.01062797797677012,16.65661563791571,high,10
2025-11-24,6705.1201171875,20.520000457763672,0.0153488188990818,0.0002355862415968,0.009869925101289586,16.675454706092125,high,10
2025-11-25,6765.8798828125,18.559999465942383,0.0090208860008329,8.137638424002378e-05,0.010885671433010866,17.48196626083709,high,10
2025-11-26,6812.60986328125,17.190000534057617,0.0068829694361496,4.7375268258970714e-05,0.0104260841037775,17.939681713117377,high,10
2025-11-28,6849.08984375,16.350000381469727,0.0053404873411373,2.852080504084852e-05,0.010189287361650815,15.655508164438094,high,10
2025-12-01,6812.6298828125,17.239999771118164,-0.0053375487460559,2.8489426616523617e-05,0.009538966523205112,16.024839136943555,high,10
2025-12-02,6829.3701171875,16.59000015258789,0.0024542211959366,6.023201678584559e-06,0.009328901949050353,14.946069738605003,mid,10
2025-12-03,6849.72021484375,16.079999923706055,0.0029753605210852,8.852770230432907e-06,0.008745980357118835,13.725691304398493,mid,10
2025-12-04,6857.1201171875,15.779999732971191,0.0010797387119744,1.1658356861361449e-06,0.007958219469418638,13.774848040243656,mid,10
2025-12-05,6870.39990234375,15.40999984741211,0.0019347688846794,3.7433306371238695e-06,0.007933945582239673,9.04073420364596,mid,10
2025-12-08,6846.509765625,16.65999984741211,-0.0034833153316476,1.2133485699691882e-05,0.00736848223082632,9.4967964515718,low,10
2025-12-09,6840.509765625,16.93000030517578,-0.0008767431610132,7.686785703834856e-07,0.007394650888114702,7.069373810448676,low,10
2025-12-10,6886.68017578125,15.770000457763672,0.0067268806591399,4.5250923402311485e-05,0.007022270281167566,6.502436116330519,low,10
