date,cond_vol
2024-01-23,0.007348943480758171
2024-01-24,0.007185982661639523
2024-01-25,0.007026209710302785
2024-01-26,0.006988730729210122
2024-01-29,0.0068716170722609516
2024-01-30,0.006990321094553754
2024-01-31,0.006872846076317772
2024-02-01,0.008137253821452299
2024-02-02,0.008453285353315361
2024-02-05,0.00850186153250636
2024-02-06,0.008233637216490492
2024-02-07,0.007935304402401401
2024-02-08,0.007910534847943329
2024-02-09,0.0076469918199202624
2024-02-12,0.007532314720842034
2024-02-13,0.0073388665003152114
2024-02-14,0.0081366150197965
2024-02-15,0.008194100619854719
2024-02-16,0.007992203795123196
2024-02-20,0.007866375303439132
2024-02-21,0.007817264492564155
2024-02-22,0.007567353692838217
2024-02-23,0.009075503686583344
2024-02-26,0.008658884244784072
2024-02-27,0.00838365728355064
2024-02-28,0.00805842552309153
2024-02-29,0.007802467882092819
2024-03-01,0.007643637231999359
2024-03-04,0.0076490097169583104
2024-03-05,0.007444077598944339
2024-03-06,0.007817991956449078
2024-03-07,0.0076598851324825214
2024-03-08,0.007831758968116474
2024-03-11,0.007840928620728596
2024-03-12,0.007601838362223163
2024-03-13,0.00787374698364549
2024-03-14,0.007655339828098715
2024-03-15,0.007490604952487748
2024-03-18,0.0075382790192308445
2024-03-19,0.007475410420146625
2024-03-20,0.007378229843391175
2024-03-21,0.007491604278113923
2024-03-22,0.007310852833108212
2024-03-25,0.007158502911140563
2024-03-26,0.007077631852361582
2024-03-27,0.006998954225804823
2024-03-28,0.007173756036207371
2024-04-01,0.0070158499108145195
2024-04-02,0.006923689490040248
2024-04-03,0.007132295613171211
2024-04-04,0.006981321210389586
2024-04-05,0.007704961058996917
2024-04-08,0.007967375964065746
2024-04-09,0.007704383937752516
2024-04-10,0.007470890302835438
2024-04-11,0.007772493926570883
2024-04-12,0.007738834903680744
2024-04-15,0.008571168291392444
2024-04-16,0.008876576187519115
2024-04-17,0.008511925870595675
2024-04-18,0.008351366007564144
2024-04-19,0.00806432172844264
2024-04-22,0.008184865620061745
2024-04-23,0.008165626267191448
2024-04-24,0.008380691649474392
2024-04-25,0.008055086853130637
2024-04-26,0.00790284178189558
2024-04-29,0.008037789203288449
2024-04-30,0.007776637394492735
2024-05-01,0.008745657747193089
2024-05-02,0.008434740525267893
2024-05-03,0.008394127308168572
2024-05-06,0.008619540348626241
2024-05-07,0.008613014877633636
2024-05-08,0.008253768843501114
2024-05-09,0.007945479104173746
2024-05-10,0.007758540868267592
2024-05-13,0.007517957443258164
2024-05-14,0.007315249979039413
2024-05-15,0.007214746710945142
2024-05-16,0.007603652369752384
2024-05-17,0.007429580332885928
2024-05-20,0.00723450347001728
2024-05-21,0.007067485560486851
2024-05-22,0.006939302484439588
2024-05-23,0.006883197357336764
2024-05-24,0.007110025083900083
2024-05-28,0.007158681323662521
2024-05-29,0.0070055776646682924
2024-05-30,0.0072120245216258485
2024-05-31,0.00726845222468177
2024-06-03,0.007354439423561644
2024-06-04,0.0071697585513062585
2024-06-05,0.007014500867561892
2024-06-06,0.0074660347200436175
2024-06-07,0.00727263906676235
2024-06-10,0.007118638521840408
2024-06-11,0.006984664819412756
2024-06-12,0.006872332828898546
2024-06-13,0.0070536338181290585
2024-06-14,0.006922995547947566
2024-06-17,0.006811383090407829
2024-06-18,0.006948034525120943
2024-06-20,0.006836450449914519
2024-06-21,0.006790425899738635
2024-06-24,0.006719980010404944
2024-06-25,0.006710915275530748
2024-06-26,0.006676524373398904
2024-06-27,0.006597311395676501
2024-06-28,0.006528350977461322
2024-07-01,0.006602172315246518
2024-07-02,0.0065522089866873025
2024-07-03,0.00664067601791858
2024-07-05,0.0066553579258242625
2024-07-08,0.006685063065265415
2024-07-09,0.006602198805000571
2024-07-10,0.006532514201014772
2024-07-11,0.006929641092835324
2024-07-12,0.007291643733728288
2024-07-15,0.007231197849770332
2024-07-16,0.007082269171880372
2024-07-17,0.007089150932852311
2024-07-18,0.00800225511826994
2024-07-19,0.008041510171704668
2024-07-22,0.00803442066835336
2024-07-23,0.008197823962869326
2024-07-24,0.007923982286225513
2024-07-25,0.009999965032190802
2024-07-26,0.009578845100022939
2024-07-29,0.009496699579679404
2024-07-30,0.009023899055065858
2024-07-31,0.008748176181017241
2024-08-01,0.009261997667901421
2024-08-02,0.009667621368316144
2024-08-05,0.010484191311531617
2024-08-06,0.012853053811461753
2024-08-07,0.012284893157885553
2024-08-08,0.011721826322402946
2024-08-09,0.012454716193743035
2024-08-12,0.011672152545195835
2024-08-13,0.010944408298880416
2024-08-14,0.01112661097019721
2024-08-15,0.010482507394636605
2024-08-16,0.010671866388874098
2024-08-19,0.010059298889247373
2024-08-20,0.0098003883900826
2024-08-21,0.009323999252707037
2024-08-22,0.00891947309958953
2024-08-23,0.008915097336807658
2024-08-26,0.008982059394322981
2024-08-27,0.008646930150278091
2024-08-28,0.008285670418207394
2024-08-29,0.008175209172510144
2024-08-30,0.007876894443471023
2024-09-03,0.007999885411464925
2024-09-04,0.009748221519234924
2024-09-05,0.009259711876608883
2024-09-06,0.008875039297704033
2024-09-09,0.009759500123301429
2024-09-10,0.009704690557209654
2024-09-11,0.009250122573125234
2024-09-12,0.009176434877955261
2024-09-13,0.008909009870258295
2024-09-16,0.008591194844106077
2024-09-17,0.008234846473873287
2024-09-18,0.007927387225895853
2024-09-19,0.0077247492210496226
2024-09-20,0.008615143273305903
2024-09-23,0.008296079615668969
2024-09-24,0.00799666913739225
2024-09-25,0.007732306696934784
2024-09-26,0.0075283541501487096
2024-09-27,0.007368426632617683
