date,forecast_vol,forecast_vol_rolling,realized_vol
2025-05-29,20.06796382875498,19.481806616475268,16.493039263240583
2025-05-30,20.079055346817835,18.631413370262244,16.51901770673802
2025-06-02,20.08991909344491,17.737396480949414,16.479033935678856
2025-06-03,20.100559868584238,15.905044551506881,15.952261186690663
2025-06-04,20.1109823659345,16.406361188467375,15.661298373168245
2025-06-05,20.1211911755112,15.75485896092561,15.48043449251808
2025-06-06,20.131190786141794,15.444534910944215,15.689992183273374
2025-06-09,20.140985587892157,14.513859146795042,15.672638083261733
2025-06-10,20.15057987442659,15.305922647604433,15.644772065729423
2025-06-11,20.159977845303626,14.420623211051456,11.668458758620176
2025-06-12,20.169183608209586,14.239197864953148,11.514003579801916
2025-06-13,20.178201181132,13.477315619787076,12.318112321010318
2025-06-16,20.187034494474716,14.14491212451939,12.631319197340302
2025-06-17,20.195687393116625,14.057071481226494,12.823512219381147
2025-06-18,20.20416363841572,13.877780143851618,12.822146289466938
2025-06-20,20.21246691016023,13.475791104700926,12.768149346732658
2025-06-23,20.220600808468475,11.62019068618479,11.65224956755405
2025-06-24,20.22856885563898,12.65166199511718,12.09002606887719
2025-06-25,20.236374497952458,14.141996976119517,11.696306178435124
2025-06-26,20.244021107427077,12.810419141031367,9.9710277996252
2025-06-27,20.251511983528385,13.536775445356398,9.669055351628355
2025-06-30,20.25885035483539,13.375889507360228,9.70344351278798
2025-07-01,20.26603938066394,12.249472743252216,9.742144205787236
2025-07-02,20.273082152648854,11.643202186382108,9.759900120286357
2025-07-03,20.27998169628583,11.73919060087804,9.91171645945532
2025-07-07,20.286740972434547,12.761832057074912,10.513564351024778
2025-07-08,20.29336287878383,12.685868398722585,10.228069932968156
2025-07-09,20.299850251280215,12.614501271729683,9.914258104199282
2025-07-10,20.30620586552085,12.432940986315398,9.9083628492412
2025-07-11,20.312432438111767,11.838725444981426,10.001329652301719
2025-07-14,20.318532627992557,12.157297086994385,9.870653259838512
2025-07-15,20.324509037728365,10.86999019690706,10.047634571436253
2025-07-16,20.33036421477018,11.613126234370386,8.891741083395406
2025-07-17,20.336100652684227,11.274307682803379,8.591705916011053
2025-07-18,20.34172079235141,11.442195723555738,7.76362251226907
2025-07-21,20.34722702313763,9.960248387302471,7.709881310931713
2025-07-22,20.3526216840357,10.757412031881127,7.5536922182587825
2025-07-23,20.35790706477978,9.91763959024799,7.3716108810369985
2025-07-24,20.363085406932964,10.95125499683789,6.7117692882506645
2025-07-25,20.368158904948803,10.780793022526353,6.69784155301275
2025-07-28,20.37312970720749,10.548585912688008,6.39632886216522
