date,regime,trend_score,trend_state,exposure,turnover,cost_rate,strategy_equity,strategy_equity_net,benchmark_equity,regime_equity,drawdown,drawdown_net,regime_drawdown,strategy_return,strategy_return_net,benchmark_return,regime_return,trend_only_exposure,trend_only_equity,trend_only_drawdown,trend_only_return
2010-02-10,high,0.0,neutral,0.4,0.0,0.0,0.9722678992446938,0.9721706773159468,0.9402304317113098,0.9762007573217409,-0.03495175754821733,-0.03504825754738217,-0.03285189224233631,-0.0008936282474457657,-0.0008936282474457657,-0.0022325735201887964,-0.0005586112755946449,0.6,0.9636971666682795,-0.04345884743138462,-0.0013401428622603628
2010-02-11,high,0.0,neutral,0.4,0.0,0.0,0.9760218133684675,0.975924216067077,0.9493322736993357,0.9785547417428236,-0.031225718428467553,-0.03132259101291479,-0.030519737138515968,0.0038609874158037627,0.0038609874158037627,0.009680437561949251,0.0024113732789359243,0.6,0.9692837844248323,-0.03791371357331996,0.005797067740550554
2010-02-12,high,0.0,neutral,0.4,0.0,0.0,0.9749494168304607,0.9748519267633622,0.9467267431577425,0.9778826160005398,-0.0322901517960803,-0.032386917942512805,-0.031185630024737843,-0.0010987423880474134,-0.0010987423880474134,-0.002744592819371894,-0.0006868555366527085,0.6,0.9676867335426608,-0.039498905420282115,-0.0016476607860712589
2010-02-16,high,0.0,neutral,0.4,0.0,0.0,0.981931795141185,0.9818336068711662,0.9637685332973438,0.9822538732526382,-0.02535962172084838,-0.025457080885636807,-0.026854908963336754,0.007161785206686755,0.007161785206686755,0.01800074864554846,0.004470124716989599,0.6,0.9781008708532696,-0.029162099159310118,0.010761889100704192
2010-02-17,high,0.0,neutral,0.4,0.0,0.0,0.9835942384709792,0.9834958839649393,0.9678529452660214,0.9832929114543004,-0.023709523003365374,-0.02380714716977539,-0.02582550612474188,0.001693033404173594,0.001693033404173594,0.0042379594555796984,0.001057810236188228,0.6,0.9805858580740333,-0.026695564419475404,0.0025406246889401185
2010-02-18,high,0.0,neutral,0.4,0.0,0.0,0.9861798245611134,0.986081211509392,0.9742260076390785,0.9849076124032706,-0.021143136399498053,-0.02124101719173699,-0.024225778859957248,0.0026287121142083425,0.0026287121142083425,0.006584742448973557,0.0016421362649527982,0.6,0.9844549148380297,-0.02285523766083053,0.0039456583349015695
2010-02-19,high,0.0,neutral,0.4,0.0,0.0,0.9870418204083873,0.986943121161391,0.9763562717015614,0.9854455766560445,-0.02028754137465083,-0.020385507722114338,-0.023692803337034052,0.0008740757271703536,0.0008740757271703536,0.002186622042297248,0.0005462078330993325,0.6,0.98574592906471,-0.021573809968518542,0.0013114000521727842
2010-02-22,high,0.0,neutral,0.4,0.0,0.0,0.9866287686105668,0.9865301106666852,0.9753351418460368,0.9851878165472662,-0.020697526021719703,-0.02079545137276828,-0.023948173146564167,-0.0004184744650935768,-0.0004184744650935768,-0.0010458578339902491,-0.0002615670665985226,0.6,0.9851272295529101,-0.0221879152752269,-0.0006276460227302438
2010-02-23,high,0.0,neutral,0.4,0.0,0.0,0.9818349213995692,0.9817367428164402,0.9635308463310781,0.9821933061843322,-0.025455776118374684,-0.02555322566820417,-0.02691491437212723,-0.004858815558103635,-0.004858815558103635,-0.012102809596931441,-0.0030395324755726483,0.6,0.9779561307280027,-0.02930576450464306,-0.007279363121616256
2010-02-24,high,0.0,neutral,0.4,0.0,0.0,0.9856414008416432,0.9855428416296018,0.9728968088268255,0.98457149728351,-0.021677562008502238,-0.021775389360852215,-0.024558777067167248,0.0038769037025572217,0.0038769037025572217,0.00972045942422195,0.0024213065637930242,0.6,0.9836488019331825,-0.023655364706724802,0.005820988310530906
2010-02-25,high,0.0,neutral,0.4,0.0,0.0,0.9848204243037003,0.984721947185208,0.9708721714767473,0.9840588638443806,-0.022492442316338623,-0.02259018818473202,-0.025066656677901755,-0.0008329363369292686,-0.0008329363369292686,-0.002081040179913507,-0.000520666544322923,0.6,0.9824200826383943,-0.02487496004338363,-0.0012491443006622527
2010-02-26,mid,0.0,neutral,0.6,0.19999999999999996,9.999999999999998e-05,0.9856506187144738,0.9854535083024291,0.9722366150109418,0.9850959136157901,-0.021668412583759067,-0.021864059335915065,-0.024039223830153444,0.0008429906511742136,0.0007429113561572276,0.0014053791778985136,0.0010538493270191296,0.6,0.9832482535835843,-0.024052938750974362,0.0008429906511742136
2010-03-01,mid,0.0,neutral,0.6,0.0,0.0,0.9916461144656222,0.9914478050743293,0.9821130887077414,0.9925917520991291,-0.015717436888924574,-0.015914273717207883,-0.01661289686733891,0.00608277987890693,0.00608277987890693,0.01015850827289455,0.007609247363361327,0.6,0.9892291362764528,-0.018116467603930486,0.00608277987890693
2010-03-02,mid,0.0,neutral,0.6,0.0,0.0,0.9930320533109034,0.9928334667595583,0.9844018465655413,0.9943261305419789,-0.014341789448724995,-0.01453890137898517,-0.01489460191975045,0.0013976143556293508,0.0013976143556293508,0.0023304422719907514,0.0017473230451310329,0.6,0.9906116971183195,-0.016744173083497738,0.0013976143556293508
2010-03-03,mid,0.0,neutral,0.6,0.0,0.0,0.9932877579325561,0.9930891202454004,0.9848243534151594,0.9946461881491234,-0.014087983583176533,-0.014285146269534144,-0.01457751231825044,0.0002574988599814976,0.0002574988599814976,0.00042920160206150193,0.0003218839345697777,0.6,0.9908667785010119,-0.01649098582899655,0.0002574988599814976
2010-03-04,mid,0.0,neutral,0.6,0.0,0.0,0.9955127212236755,0.9953136385883579,0.9885037734417691,0.9974319752308779,-0.011879541943498273,-0.012077146274017903,-0.01181755881019697,0.0022399987046557435,0.0022399987046557435,0.0037361180334851696,0.0028007819413036206,0.6,0.9930863188013407,-0.014287926911236148,0.0022399987046557435
2010-03-05,mid,0.0,neutral,0.6,0.0,0.0,1.0038562089638896,1.0036554577978825,1.0023502212143565,1.007892366115413,-0.0035980094709495702,-0.0037972699423441947,-0.0014541707729456288,0.008381096054662418,0.008381096054662418,0.014007480947064943,0.010487322588704773,0.6,1.0014094706297858,-0.006026579344438732,0.008381096054662418
2010-03-08,mid,0.0,neutral,0.6,0.0,0.0,1.0037504413602543,1.0035497113456526,1.002174212511489,1.0077596267906388,-0.0037029916883773994,-0.003902231165428094,-0.0015856791597376185,-0.00010536130841332092,-0.00010536130841332092,-0.00017559601339156572,-0.0001316999009388642,0.6,1.0013039608177028,-0.006131305684567101,-0.00010536130841332092
2010-03-09,mid,0.0,neutral,0.6,0.0,0.0,1.0047815846692836,1.0045806484466417,1.0038906734514186,1.009053870306158,-0.0026795052204320324,-0.002878949374307771,-0.0003034376150310436,0.0010272905161883283,0.0010272905161883283,0.0017127370855292146,0.0012842779975628105,0.6,1.0023325908804726,-0.005110313800560484,0.0010272905161883283
2010-03-10,mid,0.0,neutral,0.6,0.0,0.0,1.007506838236303,1.0073053570174493,1.0084328369916562,1.0124760809054487,0.0,-0.0001744733554103206,0.0,0.002712284548802346,0.002712284548802346,0.00452455995494172,0.003391504358684516,0.6,1.0050512020794788,-0.0024118898769187602,0.002712284548802346
2010-03-11,mid,0.0,neutral,0.6,0.0,0.0,1.0099479821803174,1.0097460127814946,1.0125084377798483,1.0155434893320492,0.0,0.0,0.0,0.002422955211190292,0.002422955211190292,0.004041519314613495,0.003029610757675494,0.6,1.0074863961270701,0.0,0.002422955211190292
2010-03-12,mid,0.0,neutral,0.6,0.0,0.0,1.009816271594245,1.009614328534905,1.0122883731745538,1.0153779416380375,-0.00013041323750973,-0.00013041323750984102,-0.00016301388936135197,-0.00013041323750984102,-0.00013041323750984102,-0.00021734594703926025,-0.00016301388936124095,0.6,1.0073550065644041,-0.00013041323750984102,-0.00013041323750984102
2010-03-15,mid,0.0,neutral,0.6,0.0,0.0,1.010090227040984,1.0098882291960336,1.0127461247461138,1.015722283670734,0.0,0.0,0.0,0.00027129236718148597,0.00027129236718148597,0.000452194832708086,0.00033912695812632343,0.6,1.007628294288727,0.0,0.00027129236718148597
2010-03-16,low,0.0,neutral,0.8,0.20000000000000007,0.00010000000000000003,1.0163714396524963,1.016066573952742,1.0206243946342912,1.0236237054453174,0.0,0.0,0.0,0.006218466868957773,0.006117850053195317,0.0077791163013856135,0.0077791163013856135,0.6,1.0123240781895462,0.0,0.004660234262411134
2010-03-17,low,0.0,neutral,0.8,0.0,0.0,1.021102278322031,1.0207959935835422,1.0265661389772447,1.0295829108034473,0.0,0.0,0.0,0.0046546355839673925,0.0046546355839673925,0.005821675803744153,0.005821675803744153,0.6,1.0158560257394746,0.0,0.003488949463935631
2010-03-18,low,0.0,neutral,0.8,0.0,0.0,1.0208360919508888,1.0205298870563344,1.0262316364790602,1.029247425302148,-0.00026068531702783115,-0.0002606853170276091,-0.00032584602733698453,-0.00026068531702772013,-0.00026068531702772013,-0.00032584602733709556,-0.00032584602733709556,0.6,1.015657405204207,-0.00019552035941605705,-0.00019552035941605705
2010-03-19,low,0.0,neutral,0.8,0.0,0.0,1.0166800322671068,1.0163750740034534,1.0210117642153884,1.0240122133901246,-0.0043308551442967635,-0.0043308551442967635,-0.005410635078408221,-0.004071231137448894,-0.004071231137448894,-0.005086446449439896,-0.005086446449439896,0.6,1.0125545922519952,-0.003249902942768168,-0.0030549798941189588
2010-03-22,low,0.0,neutral,0.8,0.0,0.0,1.020822153670559,1.0205159529568615,1.0262141215715097,1.029229858923506,-0.0002743355464177588,-0.0002743355464177588,-0.0003429076728417302,0.004074164212919396,0.004074164212919396,0.005095296193887933,0.005095296193887933,0.6,1.0156470045077295,-0.00020575871624428643,0.003054069656488023
2010-03-23,low,0.0,neutral,0.8,0.0,0.0,1.0266741916956696,1.0263662356338799,1.03357306907815,1.0366104321829015,0.0,0.0,0.0,0.005732671459047545,0.005732671459047545,0.007170966908320198,0.007170966908320198,0.6,1.0200106607415702,0.0,0.004296429974660176
2010-03-24,low,0.0,neutral,0.8,0.0,0.0,1.022159840802124,1.0218532388424768,1.0278953377894977,1.0309160157347277,-0.004397062797585005,-0.004397062797585005,-0.00549330420704186,-0.004397062797584894,-0.004397062797584894,-0.005493304207041971,-0.005493304207041971,0.6,1.0166450203002677,-0.0032996130048833505,-0.0032996130048833505
2010-03-25,low,0.0,neutral,0.8,0.0,0.0,1.0207660580244888,1.0204598741369608,1.0261436321276265,1.0291591623321628,-0.0057546334747373695,-0.0057546334747374805,-0.007188110035751594,-0.001363566364084079,-0.001363566364084079,-0.001704167338318796,-0.001704167338318796,0.6,1.0156051457720667,-0.004319087181207104,-0.001022849182789387
2010-03-26,low,0.0,neutral,0.8,0.0,0.0,1.0213684473465836,1.021062082769364,1.0269006414754294,1.029918396304747,-0.005167894929084538,-0.005167894929084538,-0.006455690267425207,0.0005901345537102642,0.0005901345537102642,0.000737722599547963,0.000737722599547963,0.6,1.0160546203885439,-0.0038784303981197477,0.00044256827404653976
2010-03-29,low,0.0,neutral,0.8,0.0,0.0,1.026009555677209,1.025701798976319,1.0327367591059782,1.0357716645450556,-0.0006473680003222793,-0.0006473680003223903,-0.00080914450771985,0.00454400989445336,0.00454400989445336,0.005683234964352302,0.005683234964352302,0.6,1.0195153789589892,-0.0004855653000929161,0.003406075324102309
2010-03-30,low,0.0,neutral,0.8,0.0,0.0,1.0260445706671575,1.0257368034633463,1.0327808150084052,1.0358158499146453,-0.0006132627406093549,-0.0006132627406092439,-0.0007665196525015183,3.4127352669166555e-05,3.4127352669166555e-05,4.265937281555665e-05,4.265937281555665e-05,0.6,1.0195414738683386,-0.0004599823230185818,2.5595405314993158e-05
2010-03-31,low,0.0,neutral,0.8,0.0,0.0,1.0233571979656362,1.0230502368527157,1.0294006527580386,1.0324257543751725,-0.0032308143682419077,-0.0032308143682417967,-0.004036885678370905,-0.0026191578595595733,-0.0026191578595595733,-0.00327287474868454,-0.00327287474868454,0.6,1.0175380624119412,-0.002424090673553647,-0.001965012221421647
2010-04-01,low,0.0,neutral,0.8,0.0,0.0,1.029422284810352,1.0291135044442798,1.037032424499465,1.040079953618442,0.0,0.0,0.0,0.005926656749737802,0.005926656749737802,0.0074138011482498545,0.0074138011482498545,0.6,1.0220576690323449,0.0,0.004441707674001538
2010-04-05,low,0.0,neutral,0.8,0.0,0.0,1.0359461253275857,1.0356353881029017,1.0452540080663126,1.048325697968243,0.0,0.0,0.0,0.006337380308835572,0.006337380308835572,0.00792799084446738,0.00792799084446738,0.6,1.0269117069915463,0.0,0.004749279914701088
2010-04-06,low,0.0,neutral,0.8,0.0,0.0,1.0373417620720715,1.0370306062191614,1.0470145249086693,1.0500913884447258,0.0,0.0,0.0,0.0013472097731379584,0.0013472097731379584,0.0016842957106795176,0.0016842957106795176,0.6,1.027949131472454,0.0,0.0010102372714662078
2010-04-07,low,0.0,neutral,0.8,0.0,0.0,1.0324619662698282,1.03215227413609,1.0408615271409067,1.0439203088509534,-0.004704135108275165,-0.004704135108275165,-0.005876707172041695,-0.004704135108275165,-0.004704135108275165,-0.005876707172041695,-0.005876707172041695,0.6,1.024320286016285,-0.003530179991466098,-0.003530179991466098
2010-04-08,low,0.0,neutral,0.8,0.0,0.0,1.0352481306851058,1.034937602827408,1.0443737496451344,1.0474428527300013,-0.002018265786180029,-0.002018265786179807,-0.002522195443053099,0.002698563730481718,0.002698563730481718,0.003374341747336196,0.003374341747336196,0.6,1.0263927326662852,-0.0015140815420889853,0.0020232408537570468
2010-04-09,low,0.0,neutral,0.8,0.0,0.0,1.040780042016655,1.0404678548344688,1.051354246204583,1.0544438628877015,0.0,0.0,0.0,0.005343560802073988,0.005343560802073988,0.00668390656297202,0.00668390656297202,0.6,1.0305034351909523,0.0,0.004004999639844131
2010-04-12,low,0.0,neutral,0.8,0.0,0.0,1.0422507038536766,1.0419380755391123,1.053211578578859,1.0563066534080878,0.0,0.0,0.0,0.001413038084561835,0.001413038084561835,0.0017666094762833762,0.0017666094762833762,0.6,1.0315953478562574,0.0,0.0010595914851101451
2010-04-13,low,0.0,neutral,0.8,0.0,0.0,1.0428221522840133,1.0425093525606326,1.0539334506581406,1.0570306468541943,0.0,0.0,0.0,0.0005482830841216924,0.0005482830841216924,0.0006854008197059169,0.0006854008197059169,0.6,1.03201952349903,0.0,0.0004111841369331959
2010-04-14,low,0.0,neutral,0.8,0.0,0.0,1.0521138558059155,1.051798268989563,1.0656848790901867,1.0688166092308793,0.0,0.0,0.0,0.008910151651028153,0.008910151651028153,0.011150066851666862,0.011150066851666862,0.6,1.0389084585143382,0.0,0.006675198345038602
2010-04-15,low,0.0,neutral,0.8,0.0,0.0,1.0528229534123568,1.0525071538986286,1.0665827598723356,1.0697171286169564,0.0,0.0,0.0,0.0006739742115628999,0.0006739742115628999,0.0008425387276917995,0.0008425387276917995,0.6,1.0394335624166302,0.0,0.0005054380855105123
2010-04-16,low,0.0,neutral,0.8,0.0,0.0,1.0392181978976571,1.0389064791984306,1.0493824759374175,1.0524662981755761,-0.012922168414551183,-0.012922168414551183,-0.016126534744455356,-0.012922168414551183,-0.012922168414551183,-0.016126534744455356,-0.016126534744455356,0.6,1.0293434005803637,-0.00970736582029108,-0.00970736582029108
2010-04-19,mid,0.0,neutral,0.6,0.20000000000000007,0.00010000000000000003,1.0420348437937552,1.0416181132079114,1.0541270817219788,1.0560331965116854,-0.010246841203106039,-0.010345811570384722,-0.012792103388082676,0.0027103508212193983,0.002610084799522072,0.004521331252766547,0.003389085562447436,0.6,1.0321332823114435,-0.007023325365994482,0.0027103508212193983
2010-04-20,mid,0.0,neutral,0.6,0.0,0.0,1.0470649973351378,1.046646255090236,1.0626215969770332,1.0624091955828092,-0.005469063966127008,-0.005568512087241406,-0.006831650011621004,0.004827241211118327,0.004827241211118327,0.008058340784849571,0.006037688106950823,0.6,1.0371156386271843,-0.00222998744052183,0.004827241211118327
2010-04-21,mid,0.0,neutral,0.6,0.0,0.0,1.0464246932108587,1.0460062070363891,1.061538788858111,1.0615971483559317,-0.006077242313876519,-0.006176629620196938,-0.0075907733397923005,-0.0006115228050872501,-0.0006115228050872501,-0.0010189969053920889,-0.0007643450661515283,0.6,1.0364814187626512,-0.002840146557434031,-0.0006115228050872501
2010-04-22,mid,0.0,neutral,0.6,0.0,0.0,1.0478454378767972,1.0474263835181055,1.0639419846088007,1.063399134659475,-0.004727780221191691,-0.004827302466974492,-0.005906228654719126,0.0013577132450677265,0.0013577132450677265,0.002263879356942944,0.0016974294875737872,0.6,1.0378886633131719,-0.0014862894169652696,0.0013577132450677265
2010-04-23,mid,0.0,neutral,0.6,0.0,0.0,1.0523176871286304,1.0518968442279701,1.0715209967207353,1.0690754495379309,-0.0004799157181069047,-0.000579862729101488,-0.0005998586559562424,0.004268042871756972,0.004268042871756972,0.0071235200993795544,0.005337896838023548,0.6,1.0423184166243031,0.0,0.004268042871756972
2010-04-26,mid,0.0,neutral,0.6,0.0,0.0,1.0496026144197488,1.0491828573309954,1.06691726237052,1.065628675714894,-0.0030587659417666835,-0.003158455080632505,-0.003821994425150854,-0.0025800884486603115,-0.0025800884486603115,-0.004296448099761374,-0.0032240697553447273,0.6,1.0396291429177449,-0.0025800884486603115,-0.0025800884486603115
2010-04-27,mid,0.0,neutral,0.6,0.0,0.0,1.034807941748052,1.0343941013449514,1.0419706613478645,1.046886164635621,-0.01711115017573983,-0.017209434146441716,-0.021342991871929562,-0.014095499066449801,-0.014095499066449801,-0.023381945257149872,-0.017588219523746895,0.6,1.0249750513042937,-0.016639219880790757,-0.014095499066449801
2010-04-28,high,0.0,neutral,0.4,0.19999999999999996,9.999999999999998e-05,1.0374778560421534,1.0369592467772528,1.0487046597605623,1.0485735222817005,-0.014575192647982904,-0.014772257902270991,-0.019765605102156858,0.0025801061108896572,0.0024798531130119095,0.006462752419523099,0.0016117871293741537,0.6,1.0289444254970705,-0.012831003380470052,0.003872654449223578
2010-04-29,high,0.0,neutral,0.4,0.0,0.0,1.0428284671146226,1.0423071832129007,1.0622782832983628,1.0519501585256843,-0.009493036094378904,-0.009691117678341521,-0.01660903580579587,0.005157325567295645,0.005157325567295645,0.012943228020842135,0.0032202188709060664,0.6,1.036914581733577,-0.005184437696330146,0.0077459540466982
2010-04-30,high,0.0,neutral,0.4,0.0,0.0,1.03584920412352,1.0353314089810313,1.0445938142504283,1.047544425434565,-0.01612213072845936,-0.016318886626068063,-0.020727632183527578,-0.00669262799318604,-0.00669262799318604,-0.016647680109796226,-0.004188157637900036,0.6,1.0265224926456085,-0.015154605086852513,-0.010022126480847215
2010-05-03,high,0.0,neutral,0.4,0.0,0.0,1.0412643338004557,1.040743831769907,1.0582994980420897,1.0509637466949382,-0.010978692641946952,-0.011176477124310913,-0.01753115979947395,0.005227720072940256,0.005227720072940256,0.013120586781854904,0.003264130071576554,0.6,1.034582562067059,-0.007421776717999262,0.00785181959401382
2010-05-04,high,0.0,neutral,0.4,0.0,0.0,1.0312635524767297,1.0307480495869534,1.0330712616041622,1.0446436235998904,-0.020477707923967414,-0.020673592793242768,-0.023439378828572832,-0.009604459692981848,-0.009604459692981848,-0.02383846584506677,-0.006013645204150153,0.6,1.0197134981890683,-0.021687152481143057,-0.014372041848726869
2010-05-05,high,0.0,neutral,0.4,0.0,0.0,1.0285411753250502,1.0280270332836092,1.0262668812010012,1.0429192079019607,-0.023063496106924486,-0.023258863870275537,-0.02505140845004783,-0.0026398461820368313,-0.0026398461820368313,-0.006586554728659211,-0.0016507215082471882,0.6,1.0156783339978752,-0.025558487887708647,-0.00395715482668324
2010-05-06,high,0.0,neutral,0.4,0.0,0.0,1.0150989418500305,1.0145915192453279,0.9930635593429771,1.0343793671512007,-0.03583129664874529,-0.03602411110732706,-0.03303467853360831,-0.0130692225041662,-0.0130692225041662,-0.03235349641135021,-0.008188401063146222,0.6,0.9958323431330397,-0.0445987260225289,-0.01953964183396384
2010-05-07,high,0.0,neutral,0.4,0.0,0.0,1.0088543992485268,1.0083500981346873,0.9778614792166807,1.030397798738725,-0.0417625337872064,-0.04195416211697711,-0.036756754497394795,-0.0061516590590892095,-0.0061516590590892095,-0.015308264998017074,-0.003849234177438765,0.6,0.9866574580206132,-0.05340110825630029,-0.00921328291423118
2010-05-10,high,0.0,neutral,0.4,0.0,0.0,1.026371031566903,1.0258579743261182,1.020862081600556,1.0415433630948314,-0.025124757927930008,-0.025319713480139505,-0.026337584739389075,0.01736289431995708,0.01736289431995708,0.04397412445198401,0.010816758702075546,0.6,1.0124655239756999,-0.028640856932458436,0.02615706772932258
2010-05-11,high,0.0,neutral,0.4,0.0,0.0,1.0249748546253408,1.024462495298534,1.0173939149987556,1.0406576271423462,-0.026450884924911766,-0.026645575278242517,-0.027165594246566283,-0.0013603043135684834,-0.0013603043135684834,-0.003397292018489928,-0.0008504071782986511,0.6,1.0104003348660502,-0.030622198791828148,-0.002039762402516243
2010-05-12,high,0.0,neutral,0.4,0.0,0.0,1.0305848711765238,1.0300697075425764,1.0313724230252035,1.044213891305709,-0.021122337961720916,-0.021318093917880532,-0.023841103997484514,0.005473321151115984,0.005473321151115984,0.013739523915341278,0.0034173238830992325,0.6,1.018707043622362,-0.02265274471347245,0.008221205466457882
2010-05-13,high,0.0,neutral,0.4,0.0,0.0,1.0255598690955108,1.0250472173345835,1.0188462554309632,1.0410288159039853,-0.025895222200923995,-0.026090023675686913,-0.02681859712769341,-0.004875874099797617,-0.004875874099797617,-0.012145144968583543,-0.0030502135896133264,0.6,1.0112655021670864,-0.029792157523020668,-0.007304888585843439
2010-05-14,high,0.0,neutral,0.4,0.0,0.0,1.0178037144616505,1.0172949398086824,0.9996919310432704,1.0361010988994528,-0.033262229738821425,-0.033455557959407134,-0.031425157939619086,-0.007562849198361032,-0.007562849198361032,-0.018800014512092122,-0.004733506824451839,0.6,0.9998151472355468,-0.04077762487053549,-0.011322797926956119
2010-05-17,high,0.0,neutral,0.4,0.0,0.0,1.0182552119957093,1.017746211650402,1.0008009577968082,1.036388333918006,-0.03283338504789257,-0.033026799028840315,-0.03115664301088783,0.00044359980971142576,0.00044359980971142576,0.0011093685155389998,0.0002772268255080146,0.6,1.0004804977228392,-0.040139287797448686,0.0006654735019089308
